ds,predicted_monthly_cost,service
2025-08-01,4.1551856147853256e-07,Step Functions
2025-09-01,1.5540725256977258e-09,Step Functions
2025-10-01,0.0,Step Functions
2025-11-01,0.0,Step Functions
2025-12-01,0.0,Step Functions
2026-01-01,0.0,Step Functions
2026-02-01,0.0,Step Functions
2026-03-01,0.0,Step Functions
2026-04-01,0.0,Step Functions
2026-05-01,0.0,Step Functions
2026-06-01,0.0,Step Functions
2026-07-01,0.0,Step Functions
2026-08-01,0.0,Step Functions
2026-09-01,0.0,Step Functions
2026-10-01,0.0,Step Functions
2024-11-01,0.0,Systems Manager
2024-12-01,0.0,Systems Manager
2025-01-01,0.0,Systems Manager
2025-02-01,0.0,Systems Manager
2025-03-01,0.0,Systems Manager
2025-04-01,0.0,Systems Manager
2025-05-01,0.0,Systems Manager
2025-06-01,0.0,Systems Manager
2025-07-01,0.0,Systems Manager
2025-08-01,0.0,Systems Manager
2025-09-01,0.0,Systems Manager
2025-10-01,0.0,Systems Manager
2025-11-01,0.0,Systems Manager
2025-12-01,0.0,Systems Manager
2026-01-01,0.0,Systems Manager
2026-02-01,0.0,Systems Manager
2026-03-01,0.0,Systems Manager
2026-04-01,0.0,Systems Manager
2026-05-01,0.0,Systems Manager
2026-06-01,0.0,Systems Manager
2026-07-01,0.0,Systems Manager
2026-08-01,0.0,Systems Manager
2026-09-01,0.0,Systems Manager
2026-10-01,0.0,Systems Manager
2024-11-01,0.0,Tax
2024-12-01,0.0,Tax
2025-01-01,0.0,Tax
2025-02-01,0.0,Tax
2025-03-01,0.0,Tax
2025-04-01,0.0,Tax
2025-05-01,0.0,Tax
2025-06-01,0.0,Tax
2025-07-01,0.0,Tax
2025-08-01,0.0,Tax
2025-09-01,0.0,Tax
2025-10-01,0.0,Tax
2025-11-01,0.0,Tax
2025-12-01,0.0,Tax
2026-01-01,0.0,Tax
2026-02-01,0.0,Tax
2026-03-01,0.0,Tax
2026-04-01,0.0,Tax
2026-05-01,0.0,Tax
2026-06-01,0.0,Tax
2026-07-01,0.0,Tax
2026-08-01,0.0,Tax
2026-09-01,0.0,Tax
2026-10-01,0.0,Tax
2024-11-01,9.911867989834285,VPC
2024-12-01,32.04482325270916,VPC
2025-01-01,25.36862083268753,VPC
2025-02-01,12.379451568813668,VPC
2025-03-01,26.983437839801677,VPC
2025-04-01,13.318515399433862,VPC
2025-05-01,26.512472968236974,VPC
2025-06-01,48.82381023559116,VPC
2025-07-01,44.6649727779677,VPC
2025-08-01,61.94739165151,VPC
2025-09-01,65.5533669107874,VPC
2025-10-01,96.61585589394234,VPC
2025-11-01,65.86026982075062,VPC
2025-12-01,89.9264434451397,VPC
2026-01-01,83.37290131456744,VPC
2026-02-01,64.4535830702142,VPC
2026-03-01,85.03069481417646,VPC
2026-04-01,69.29342148618969,VPC
2026-05-01,83.94541389922405,VPC
2026-06-01,104.88925629557087,VPC
2026-07-01,102.33067244667747,VPC
2026-08-01,119.52913862116638,VPC
2026-09-01,121.45337832964671,VPC
2026-10-01,154.40483600180124,VPC
2024-11-01,0.0,X-Ray
2024-12-01,0.0,X-Ray
2025-01-01,0.0,X-Ray
2025-02-01,0.0,X-Ray
2025-03-01,0.0,X-Ray
2025-04-01,0.0,X-Ray
2025-05-01,0.0,X-Ray
2025-06-01,0.0,X-Ray
2025-07-01,0.0,X-Ray
2025-08-01,0.0,X-Ray
2025-09-01,0.0,X-Ray
2025-10-01,0.0,X-Ray
2025-11-01,0.0,X-Ray
2025-12-01,0.0,X-Ray
2026-01-01,0.0,X-Ray
2026-02-01,0.0,X-Ray
2026-03-01,0.0,X-Ray
2026-04-01,0.0,X-Ray
2026-05-01,0.0,X-Ray
2026-06-01,0.0,X-Ray
2026-07-01,0.0,X-Ray
2026-08-01,0.0,X-Ray
2026-09-01,0.0,X-Ray
2026-10-01,0.0,X-Ray
