ds,predicted_monthly_cost,service
2025-10-01,90.75283719105867,Cloud Storage
2025-11-01,88.5132842201913,Cloud Storage
2025-12-01,95.71218823785073,Cloud Storage
2026-01-01,97.92399290723101,Cloud Storage
2026-02-01,87.77482569805785,Cloud Storage
2026-03-01,98.70603926028424,Cloud Storage
2026-04-01,92.986483076759,Cloud Storage
2026-05-01,104.7091300813787,Cloud Storage
2026-06-01,101.95541593109279,Cloud Storage
2026-07-01,105.40590690599839,Cloud Storage
2026-08-01,107.64315821644702,Cloud Storage
2026-09-01,107.3478200971423,Cloud Storage
2026-10-01,108.00408014759797,Cloud Storage
2023-10-01,42.803137446120665,Compute Engine
2023-11-01,46.49979352841639,Compute Engine
2023-12-01,48.28934638988352,Compute Engine
2024-01-01,47.27474696393302,Compute Engine
2024-02-01,49.493745450099574,Compute Engine
2024-03-01,55.021132499641936,Compute Engine
2024-04-01,55.005222087857824,Compute Engine
2024-05-01,58.44461023943516,Compute Engine
2024-06-01,56.66769181934888,Compute Engine
2024-07-01,58.348923447597535,Compute Engine
2024-08-01,60.14404164051749,Compute Engine
2024-09-01,62.123946108122404,Compute Engine
2024-10-01,61.64619676758485,Compute Engine
2024-11-01,63.41029059370266,Compute Engine
2024-12-01,63.89809738570201,Compute Engine
2025-01-01,62.56754276750475,Compute Engine
2025-02-01,60.32846369588275,Compute Engine
2025-03-01,68.27243390983583,Compute Engine
2025-04-01,68.01349085260166,Compute Engine
2025-05-01,71.60853465325887,Compute Engine
2025-06-01,69.06160563525125,Compute Engine
2025-07-01,71.3405991661689,Compute Engine
2025-08-01,72.97990843120816,Compute Engine
2025-09-01,74.61777243514435,Compute Engine
2025-10-01,74.9428914265522,Compute Engine
2025-11-01,76.16948233919193,Compute Engine
2025-12-01,77.45863378270812,Compute Engine
2026-01-01,76.13949598758015,Compute Engine
2026-02-01,72.72266520341124,Compute Engine
2026-03-01,81.80880716622484,Compute Engine
2026-04-01,81.40539276195422,Compute Engine
2026-05-01,85.31746798588901,Compute Engine
2026-06-01,82.32505237442244,Compute Engine
2026-07-01,85.27081439957304,Compute Engine
2026-08-01,86.54125942495253,Compute Engine
2026-09-01,88.09192714659913,Compute Engine
2026-10-01,88.73043158626196,Compute Engine
2023-10-01,68.65226858277393,GKE
2023-11-01,66.57489852367638,GKE
2023-12-01,70.01209588660191,GKE
2024-01-01,70.94075901903824,GKE
2024-02-01,68.25488061845081,GKE
2024-03-01,74.11008693789768,GKE
2024-04-01,72.94164320290065,GKE
2024-05-01,80.00895333450099,GKE
2024-06-01,79.35490224368462,GKE
2024-07-01,81.4696778124005,GKE
2024-08-01,83.02185263771025,GKE
